src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,mean_pkt_size,std_pkt_size,vpn_label
192.168.31.1,192.168.31.160,53,49367,17,0.0,1,148,148.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56168,17,0.0,1,249,249.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63684,17,0.0,1,300,300.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53787,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64409,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64753,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56042,53,17,0.0,1,69,69.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64784,53,17,0.0,1,69,69.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63838,53,17,0.0,1,69,69.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62158,17,0.0,1,316,316.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51477,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62008,53,17,197.3311371803284,2,142,71.0,1.0,Non-VPN
192.168.31.1,192.168.31.160,53,64409,17,0.0,1,311,311.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64753,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53674,53,17,0.0,1,74,74.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64571,53,17,0.0,1,74,74.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53320,53,17,0.0,1,74,74.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53787,17,0.0,1,254,254.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64784,17,0.0,1,321,321.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51477,17,0.0,1,173,173.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63838,17,0.0,1,297,297.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62008,17,197.37747192382807,2,323,161.5,24.5,Non-VPN
192.168.31.1,192.168.31.160,53,56042,17,0.0,1,308,308.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50496,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63989,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52261,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53674,17,0.0,1,275,275.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64571,17,0.0,1,270,270.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53320,17,0.0,1,246,246.0,0.0,Non-VPN
192.168.31.160,54.192.142.2,60087,443,6,3.854037046432495,13,2644,203.3846153846154,357.167820598393,Non-VPN
192.168.31.1,192.168.31.160,53,63989,17,0.0,1,254,254.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50496,17,0.0,1,241,241.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52261,17,0.0,1,230,230.0,0.0,Non-VPN
54.192.142.2,192.168.31.160,443,60087,6,3.773320198059082,13,8337,641.3076923076923,598.9952336545161,Non-VPN
192.168.31.160,150.171.27.10,60089,443,6,4.425028085708618,14,3406,243.28571428571428,366.1144295301731,Non-VPN
150.171.27.10,192.168.31.160,443,60089,6,4.4150450229644775,19,12370,651.0526315789474,588.133217426497,Non-VPN
192.168.31.160,192.168.31.1,54057,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56327,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54057,17,0.0,1,238,238.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56327,17,0.0,1,197,197.0,0.0,Non-VPN
192.168.31.160,204.79.197.203,60090,443,6,2.380570888519287,9,2990,332.22222222222223,422.4157451236815,Non-VPN
192.168.31.160,192.168.31.1,58364,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58364,17,0.0,1,68,68.0,0.0,Non-VPN
204.79.197.203,192.168.31.160,443,60090,6,2.3810510635375977,14,7422,530.1428571428571,560.1832426145238,Non-VPN
192.168.31.160,192.168.31.1,61976,53,17,0.0,1,96,96.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62932,53,17,0.0,1,96,96.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,49263,53,17,0.0,1,96,96.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54492,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54492,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61976,17,0.0,1,282,282.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,49263,17,0.0,1,226,226.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62932,17,0.0,1,287,287.0,0.0,Non-VPN
192.168.31.160,52.182.143.210,60092,443,6,5.188265800476074,20,5074,253.7,348.93897747313923,Non-VPN
192.168.31.160,52.182.143.210,60093,443,6,4.581550121307373,11,3106,282.3636363636364,394.4126295062692,Non-VPN
52.182.143.210,192.168.31.160,443,60092,6,4.858987092971802,18,8254,458.55555555555554,539.6560861864014,Non-VPN
52.182.143.210,192.168.31.160,443,60093,6,4.5876100063323975,13,7356,565.8461538461538,593.8838070964396,Non-VPN
192.168.31.160,13.107.213.48,60095,443,6,50.28275394439697,17,8945,526.1764705882352,553.4637705656259,Non-VPN
13.107.213.48,192.168.31.160,443,60095,6,50.27673697471619,21,11141,530.5238095238095,534.2955860220355,Non-VPN
192.168.31.160,152.228.215.159,60099,443,6,1.0046019554138184,10,4790,479.0,527.4262033687746,Non-VPN
192.168.31.160,103.43.90.19,60101,443,6,11.084681034088137,13,5018,386.0,479.1555071164266,Non-VPN
192.168.31.160,152.228.215.159,60102,443,6,32.683732986450195,10,4758,475.8,525.5322635195674,Non-VPN
152.228.215.159,192.168.31.160,443,60099,6,0.74204421043396,10,1373,137.3,172.54799332359678,Non-VPN
192.168.31.160,103.43.90.19,60104,443,6,42.3722779750824,13,5017,385.9230769230769,479.04319084840864,Non-VPN
103.43.90.19,192.168.31.160,443,60101,6,11.035718202590942,16,2397,149.8125,173.3685448509908,Non-VPN
152.228.215.159,192.168.31.160,443,60102,6,32.337822914123535,10,1361,136.1,173.0805881663221,Non-VPN
103.43.90.19,192.168.31.160,443,60104,6,42.37497806549072,17,2480,145.88235294117646,168.61856793748188,Non-VPN
192.168.31.160,192.168.31.1,64702,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,65490,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52812,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64702,17,0.0,1,221,221.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65490,17,0.0,1,212,212.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52812,17,0.0,1,188,188.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52272,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52174,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52272,17,0.0,1,260,260.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52174,17,0.0,1,236,236.0,0.0,Non-VPN
192.168.31.160,54.192.142.2,60112,443,6,1.375725030899048,9,2360,262.22222222222223,411.47587421588696,Non-VPN
54.192.142.2,192.168.31.160,443,60112,6,1.2799158096313477,13,8337,641.3076923076923,598.9952336545161,Non-VPN
192.168.31.160,204.79.197.203,60113,443,6,4.49006986618042,9,3054,339.3333333333333,427.4731960407967,Non-VPN
204.79.197.203,192.168.31.160,443,60113,6,4.449926137924194,14,7422,530.1428571428571,560.1832426145238,Non-VPN
192.168.31.160,192.168.31.1,63831,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56942,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63831,17,0.0,1,175,175.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56942,17,0.0,1,146,146.0,0.0,Non-VPN
192.168.31.160,52.182.143.210,60114,443,6,2.579231977462769,15,4870,324.6666666666667,390.7484556022654,Non-VPN
192.168.31.160,52.182.143.210,60115,443,6,1.995980978012085,10,3294,329.4,429.2978453241991,Non-VPN
52.182.143.210,192.168.31.160,443,60114,6,2.2331020832061768,17,7886,463.88235294117646,554.8414593221192,Non-VPN
52.182.143.210,192.168.31.160,443,60115,6,1.968167066574097,13,7356,565.8461538461538,593.8838070964396,Non-VPN
192.168.31.141,239.255.255.250,38494,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38360,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42567,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49384,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36464,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41564,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42832,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,58475,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41243,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46596,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36951,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54905,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47859,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37580,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43026,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37264,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41866,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36361,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36387,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48658,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40117,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44570,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50403,53,17,0.0,1,106,106.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62579,53,17,0.0,1,106,106.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57370,53,17,0.0,1,106,106.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50403,17,0.0,1,166,166.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62579,17,0.0,1,134,134.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57370,17,0.0,1,122,122.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60149,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61744,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59061,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,104.18.26.193,61480,443,17,160.32668709754944,43,30542,710.2790697674419,567.6792136074082,Non-VPN
192.168.31.160,192.168.31.1,64279,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53983,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54993,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,65220,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54101,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,35.186.253.211,61264,443,17,160.18453001976013,44,21017,477.6590909090909,507.1025063661289,Non-VPN
192.168.31.160,192.168.31.1,51648,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59788,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50227,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61744,17,0.0,1,98,98.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59061,17,0.0,1,102,102.0,0.0,Non-VPN
192.168.31.160,51.38.120.206,60118,443,6,166.90046501159668,63,30189,479.1904761904762,564.6647792497511,Non-VPN
104.18.26.193,192.168.31.160,443,61480,17,160.2697069644928,27,11747,435.0740740740741,432.0512594696697,Non-VPN
192.168.31.1,192.168.31.160,53,60149,17,0.0,1,112,112.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60101,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58053,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56148,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64279,17,0.0,1,137,137.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53983,17,0.0,1,147,147.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54993,17,0.0,1,271,271.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65220,17,0.0,1,271,271.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53163,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,65308,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55544,53,17,0.0,1,83,83.0,0.0,Non-VPN
35.186.253.211,192.168.31.160,443,61264,17,160.24501585960388,40,6937,173.425,274.49397875909773,Non-VPN
192.168.31.1,192.168.31.160,53,54101,17,0.0,1,317,317.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51648,17,0.0,1,119,119.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59788,17,0.0,1,145,145.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50227,17,0.0,1,117,117.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60101,17,0.0,1,203,203.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58053,17,0.0,1,168,168.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53163,17,0.0,1,221,221.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56148,17,0.0,1,156,156.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65308,17,0.0,1,276,276.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55544,17,0.0,1,215,215.0,0.0,Non-VPN
192.168.31.160,51.38.120.206,60119,443,6,26.53775310516357,7,2481,354.42857142857144,473.7370751023511,Non-VPN
51.38.120.206,192.168.31.160,443,60118,6,166.56644105911255,74,8992,121.51351351351352,139.15451680457474,Non-VPN
51.38.120.206,192.168.31.160,443,60119,6,26.518069982528687,8,718,89.75,76.87936979450339,Non-VPN
192.168.31.160,192.168.31.1,61324,53,17,0.0,1,81,81.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64283,53,17,0.0,1,81,81.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53730,53,17,0.0,1,81,81.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64283,17,0.0,1,165,165.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61324,17,0.0,1,165,165.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53730,17,0.0,1,97,97.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61851,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51191,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61004,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55203,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59822,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53477,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59200,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51628,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61851,17,0.0,1,265,265.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51191,17,0.0,1,260,260.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55203,17,0.0,1,260,260.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61004,17,0.0,1,236,236.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59822,17,0.0,1,236,236.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53477,17,0.0,1,254,254.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59200,17,0.0,1,305,305.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51628,17,0.0,1,257,257.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64181,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62203,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58180,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59119,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60839,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55652,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56768,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62863,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,65319,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60839,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62203,17,0.0,1,176,176.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56768,17,0.0,1,249,249.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58180,17,0.0,1,152,152.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62863,17,0.0,1,328,328.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59119,17,0.0,1,165,165.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65319,17,0.0,1,252,252.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64181,17,0.0,1,185,185.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55652,17,0.0,1,148,148.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53347,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62129,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60567,53,17,0.0,1,69,69.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55201,53,17,0.0,1,69,69.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62278,53,17,0.0,1,69,69.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62708,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55360,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62129,17,0.0,1,339,339.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61146,53,17,0.0,1,74,74.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51922,53,17,0.0,1,74,74.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58524,53,17,0.0,1,74,74.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53347,17,0.0,1,254,254.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55201,17,0.0,1,321,321.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60567,17,0.0,1,308,308.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62278,17,0.0,1,297,297.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62708,17,0.0,1,186,186.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55360,17,0.0,1,162,162.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63442,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53503,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63526,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61146,17,0.0,1,275,275.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51922,17,0.0,1,270,270.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58524,17,0.0,1,262,262.0,0.0,Non-VPN
192.168.31.160,54.192.142.2,60125,443,6,7.981842041015625,11,2480,225.45454545454547,380.2870599085437,Non-VPN
192.168.31.1,192.168.31.160,53,53503,17,0.0,1,254,254.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63526,17,0.0,1,230,230.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63442,17,0.0,1,241,241.0,0.0,Non-VPN
54.192.142.2,192.168.31.160,443,60125,6,7.88883900642395,13,8337,641.3076923076923,598.9952336545161,Non-VPN
192.168.31.160,13.107.213.68,60127,443,6,7.613176107406616,12,3050,254.16666666666663,377.2189535122657,Non-VPN
192.168.31.160,192.168.31.1,52112,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55929,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58221,53,17,0.0,1,79,79.0,0.0,Non-VPN
13.107.213.68,192.168.31.160,443,60127,6,7.601556062698364,18,9225,512.5,534.0241619585724,Non-VPN
192.168.31.1,192.168.31.160,53,55929,17,0.0,1,212,212.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52112,17,0.0,1,221,221.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58221,17,0.0,1,188,188.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63916,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50773,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50773,17,0.0,1,238,238.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63916,17,0.0,1,224,224.0,0.0,Non-VPN
192.168.31.160,204.79.197.203,60128,443,6,6.479781866073608,9,3054,339.3333333333333,427.4731960407967,Non-VPN
204.79.197.203,192.168.31.160,443,60128,6,6.497675895690918,15,7476,498.4,554.0680824591866,Non-VPN
192.168.31.160,192.168.31.1,56094,53,17,0.0,1,96,96.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59150,53,17,0.0,1,96,96.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53526,53,17,0.0,1,96,96.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56094,17,0.0,1,279,279.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59150,17,0.0,1,268,268.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53526,17,0.0,1,227,227.0,0.0,Non-VPN
192.168.31.160,13.69.109.130,60129,443,6,4.269917964935303,18,5005,278.05555555555554,365.5901579367898,Non-VPN
13.69.109.130,192.168.31.160,443,60129,6,4.017928123474121,15,7768,517.8666666666667,569.3267212730802,Non-VPN
192.168.31.160,192.168.31.1,64834,53,17,255.612685918808,10,809,80.9,10.97679370308106,Non-VPN
192.168.31.1,192.168.31.160,53,64834,17,255.4921429157257,10,1684,168.4,74.04079956348392,Non-VPN
192.168.31.160,72.145.35.98,60130,443,6,110.00537204742432,14,2124,151.71428571428572,181.9247994448839,Non-VPN
72.145.35.98,192.168.31.160,443,60130,6,109.75736904144289,10,3612,361.2,474.096572440679,Non-VPN
192.168.31.160,192.168.31.1,54203,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63394,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63809,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,103.43.89.4,60133,443,6,10.956233024597168,14,4918,351.2857142857143,449.5080530935107,Non-VPN
192.168.31.160,152.228.215.159,60134,443,6,29.420542001724243,12,4910,409.1666666666667,506.1667764240908,Non-VPN
192.168.31.1,192.168.31.160,53,54203,17,0.0,1,147,147.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63394,17,0.0,1,147,147.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63809,17,0.0,1,92,92.0,0.0,Non-VPN
192.168.31.160,34.36.209.34,60073,443,17,0.4264941215515136,10,7784,778.4,561.0096612358828,Non-VPN
34.36.209.34,192.168.31.160,443,60073,17,0.4499351978302002,9,5406,600.6666666666666,575.833116256592,Non-VPN
192.168.31.160,103.43.89.4,60136,443,6,44.2499680519104,38,15589,410.2368421052632,492.3623737286512,Non-VPN
192.168.31.160,152.228.215.159,60137,443,6,0.9161820411682128,9,4732,525.7777777777778,532.3346436589546,Non-VPN
103.43.89.4,192.168.31.160,443,60133,6,10.962530136108398,19,5189,273.10526315789474,234.95842739488643,Non-VPN
152.228.215.159,192.168.31.160,443,60137,6,0.6948020458221436,9,1307,145.22222222222223,180.1479501704565,Non-VPN
103.43.89.4,192.168.31.160,443,60136,6,44.27681398391724,53,18263,344.58490566037733,242.84527522002404,Non-VPN
152.228.215.159,192.168.31.160,443,60134,6,28.15355396270752,10,1361,136.1,173.0805881663221,Non-VPN
192.168.31.141,239.255.255.250,36773,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49896,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36430,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33101,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43987,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55632,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49635,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35111,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38631,1900,17,420.1499810218811,2,774,387.0,4.0,Non-VPN
192.168.31.141,239.255.255.250,38769,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43095,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42133,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40790,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50731,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60192,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35884,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35745,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53577,1900,17,0.0,1,381,381.0,0.0,Non-VPN
